species,red_list_url
Lepus peguensis,https://www.iucnredlist.org/species/41284/45188632
Lepus saxatilis,https://www.iucnredlist.org/species/41285/45188827
Lepus sinensis,https://www.iucnredlist.org/species/41286/45189035
Lepus starcki,https://www.iucnredlist.org/species/41287/45189235
Lepus townsendii,https://www.iucnredlist.org/species/41288/45189364
Lepus habessinicus,https://www.iucnredlist.org/species/41289/45189637
Oryctolagus cuniculus,https://www.iucnredlist.org/species/41291/170619657
Poelagus marjorita,https://www.iucnredlist.org/species/41292/45189965
Pronolagus crassicaudatus,https://www.iucnredlist.org/species/41293/45190100
Pronolagus randensis,https://www.iucnredlist.org/species/41294/45190258
Pronolagus rupestris,https://www.iucnredlist.org/species/41295/45190415
Sylvilagus aquaticus,https://www.iucnredlist.org/species/41296/45190578
Sylvilagus audubonii,https://www.iucnredlist.org/species/41297/45190821
Sylvilagus floridanus,https://www.iucnredlist.org/species/41299/45191626
Sylvilagus nuttallii,https://www.iucnredlist.org/species/41300/45192243
Sylvilagus obscurus,https://www.iucnredlist.org/species/41301/45192437
Sylvilagus bachmani,https://www.iucnredlist.org/species/41302/45192710
Sylvilagus palustris,https://www.iucnredlist.org/species/41303/45192995
Lepus corsicanus,https://www.iucnredlist.org/species/41305/2952954
Lepus granatensis,https://www.iucnredlist.org/species/41306/2953195
Lepus tibetanus,https://www.iucnredlist.org/species/41307/45193298
Lepus tolai,https://www.iucnredlist.org/species/41308/45193447
Sylvilagus cognatus,https://www.iucnredlist.org/species/41309/165117485
Sylvilagus robustus,https://www.iucnredlist.org/species/41310/165116781
Sylvilagus varynaensis,https://www.iucnredlist.org/species/41311/45193972
Tachyglossus aculeatus,https://www.iucnredlist.org/species/41312/21964662
Microgale pusilla,https://www.iucnredlist.org/species/41314/97201685
Microgale talazaci,https://www.iucnredlist.org/species/41315/97202475
Amblysomus hottentotus,https://www.iucnredlist.org/species/41316/21286316
Crocidura cinderella,https://www.iucnredlist.org/species/41317/115177629
Crocidura gmelini,https://www.iucnredlist.org/species/41319/22307461
Crocidura grandiceps,https://www.iucnredlist.org/species/41321/10443138
Crocidura hildegardeae,https://www.iucnredlist.org/species/41322/115177912
Crocidura hirta,https://www.iucnredlist.org/species/41323/115178068
Crocidura horsfieldii,https://www.iucnredlist.org/species/41324/22307854
Crocidura jacksoni,https://www.iucnredlist.org/species/41325/115178261
Crocidura lamottei,https://www.iucnredlist.org/species/41326/22308096
Crocidura lasiura,https://www.iucnredlist.org/species/41327/115178387
Crocidura lea,https://www.iucnredlist.org/species/41328/22308315
Crocidura levicula,https://www.iucnredlist.org/species/41329/22305755
Crocidura littoralis,https://www.iucnredlist.org/species/41330/115178517
Crocidura luna,https://www.iucnredlist.org/species/41331/115178646
Crocidura lusitania,https://www.iucnredlist.org/species/41332/115178805
Crocidura macarthuri,https://www.iucnredlist.org/species/41333/115178955
Crocidura mariquensis,https://www.iucnredlist.org/species/41334/115179070
Crocidura maurisca,https://www.iucnredlist.org/species/41335/115179220
Crocidura maxi,https://www.iucnredlist.org/species/41336/115179357
Crocidura monticola,https://www.iucnredlist.org/species/41337/22306541
Crocidura montis,https://www.iucnredlist.org/species/41338/22306657
Crocidura muricauda,https://www.iucnredlist.org/species/41339/115179514
Crocidura mutesae,https://www.iucnredlist.org/species/41340/115179654
Crocidura nana,https://www.iucnredlist.org/species/41341/22306927
Crocidura nanilla,https://www.iucnredlist.org/species/41342/115179768
Crocidura nigeriae,https://www.iucnredlist.org/species/41344/115179933
Crocidura nigricans,https://www.iucnredlist.org/species/41345/22310112
Crocidura nigrofusca,https://www.iucnredlist.org/species/41346/115180069
Crocidura niobe,https://www.iucnredlist.org/species/41347/22309898
Crocidura olivieri,https://www.iucnredlist.org/species/41348/115180235
Crocidura parvipes,https://www.iucnredlist.org/species/41349/115180564
Crocidura pasha,https://www.iucnredlist.org/species/41350/115180721
Crocidura planiceps,https://www.iucnredlist.org/species/41351/115180837
Crocidura poensis,https://www.iucnredlist.org/species/41352/115180968
Crocidura pullata,https://www.iucnredlist.org/species/41353/22311057
Crocidura rhoditis,https://www.iucnredlist.org/species/41354/22310945
Crocidura roosevelti,https://www.iucnredlist.org/species/41355/115181119
Crocidura sibirica,https://www.iucnredlist.org/species/41356/115181252
Crocidura silacea,https://www.iucnredlist.org/species/41357/115181391
Crocidura smithii,https://www.iucnredlist.org/species/41358/115181556
Crocidura somalica,https://www.iucnredlist.org/species/41359/115181668
Crocidura tarella,https://www.iucnredlist.org/species/41360/22311139
Crocidura tarfayensis,https://www.iucnredlist.org/species/41361/22308881
Crocidura theresae,https://www.iucnredlist.org/species/41362/22308991
Crocidura turba,https://www.iucnredlist.org/species/41363/22308481
Crocidura viaria,https://www.iucnredlist.org/species/41364/115181785
Crocidura voi,https://www.iucnredlist.org/species/41365/115182001
Crocidura whitakeri,https://www.iucnredlist.org/species/41366/115519360
Crocidura yankariensis,https://www.iucnredlist.org/species/41367/115182133
Crocidura zaphiri,https://www.iucnredlist.org/species/41368/115182270
Crocidura zarudnyi,https://www.iucnredlist.org/species/41369/115182396
Cryptotis goldmani,https://www.iucnredlist.org/species/41371/22285527
Cryptotis mexicana,https://www.iucnredlist.org/species/41374/22286065
Cryptotis montivaga,https://www.iucnredlist.org/species/41375/22285849
Cryptotis nigrescens,https://www.iucnredlist.org/species/41376/22285913
Cryptotis parva,https://www.iucnredlist.org/species/41377/115182514
Cryptotis squamipes,https://www.iucnredlist.org/species/41378/22284402
Cryptotis thomasi,https://www.iucnredlist.org/species/41379/126907773
Myosorex babaulti,https://www.iucnredlist.org/species/41380/22287111
Myosorex varius,https://www.iucnredlist.org/species/41382/115519477
Paracrocidura schoutedeni,https://www.iucnredlist.org/species/41383/115182800
Sorex alaskanus,https://www.iucnredlist.org/species/41384/22313779
Sorex arcticus,https://www.iucnredlist.org/species/41385/115182930
Sorex asper,https://www.iucnredlist.org/species/41386/22314227
Sorex bairdi,https://www.iucnredlist.org/species/41387/22314464
Sorex bedfordiae,https://www.iucnredlist.org/species/41388/22314391
Sorex bendirii,https://www.iucnredlist.org/species/41389/115183051
Sorex buchariensis,https://www.iucnredlist.org/species/41390/22313860
Sorex camtschatica,https://www.iucnredlist.org/species/41391/22314133
Sorex cinereus,https://www.iucnredlist.org/species/41392/115183208
Sorex daphaenodon,https://www.iucnredlist.org/species/41393/115183333
Sorex dispar,https://www.iucnredlist.org/species/41394/115183478
Sorex emarginatus,https://www.iucnredlist.org/species/41395/22312750
Sorex fumeus,https://www.iucnredlist.org/species/41396/22312838
Sorex gracillimus,https://www.iucnredlist.org/species/41398/115183598
Sorex haydeni,https://www.iucnredlist.org/species/41399/115183736
Sorex hoyi,https://www.iucnredlist.org/species/41400/115183871
Sorex longirostris,https://www.iucnredlist.org/species/41401/115184004
Sorex lyelli,https://www.iucnredlist.org/species/41402/22313470
Sorex merriami,https://www.iucnredlist.org/species/41403/115184201
Sorex mirabilis,https://www.iucnredlist.org/species/41404/22313688
Sorex monticola,https://www.iucnredlist.org/species/41405/194054902
Sorex nanus,https://www.iucnredlist.org/species/41406/115184594
Cryptotora thamicola,https://www.iucnredlist.org/species/41407/174782370
Sorex ornatus,https://www.iucnredlist.org/species/41408/115184758
Sorex pacificus,https://www.iucnredlist.org/species/41409/22318109
Sorex palustris,https://www.iucnredlist.org/species/41410/115184897
Sorex planiceps,https://www.iucnredlist.org/species/41411/22317857
Sorex portenkoi,https://www.iucnredlist.org/species/41412/115185080
Sorex preblei,https://www.iucnredlist.org/species/41413/117935777
Sorex roboratus,https://www.iucnredlist.org/species/41414/115185312
Sorex satunini,https://www.iucnredlist.org/species/41415/115185455
Sorex saussurei,https://www.iucnredlist.org/species/41416/22317311
Sorex shinto,https://www.iucnredlist.org/species/41417/22318847
Sorex sonomae,https://www.iucnredlist.org/species/41418/22318770
Sorex tenellus,https://www.iucnredlist.org/species/41419/22318690
Sorex thibetanus,https://www.iucnredlist.org/species/41420/22318624
Sorex trowbridgii,https://www.iucnredlist.org/species/41421/115185589
Sorex tundrensis,https://www.iucnredlist.org/species/41422/115185726
Sorex ugyunak,https://www.iucnredlist.org/species/41423/115185865
Sorex unguiculatus,https://www.iucnredlist.org/species/41424/115186003
Sorex vagrans,https://www.iucnredlist.org/species/41425/115186125
Sorex ventralis,https://www.iucnredlist.org/species/41426/22315839
Sorex veraepacis,https://www.iucnredlist.org/species/41427/22315421
Episoriculus caudatus,https://www.iucnredlist.org/species/41428/22293617
Episoriculus fumidus,https://www.iucnredlist.org/species/41429/22293526
Chodsigoa hypsibia,https://www.iucnredlist.org/species/41430/115186270
Chodsigoa lamula,https://www.iucnredlist.org/species/41431/22291928
Episoriculus leucops,https://www.iucnredlist.org/species/41432/115186422
Episoriculus macrurus,https://www.iucnredlist.org/species/41433/115186554
Soriculus nigrescens,https://www.iucnredlist.org/species/41434/22319613
Chodsigoa parca,https://www.iucnredlist.org/species/41435/115186683
Chodsigoa smithii,https://www.iucnredlist.org/species/41436/22292443
Suncus infinitesimus,https://www.iucnredlist.org/species/41437/22288518
Suncus lixus,https://www.iucnredlist.org/species/41438/22288609
Suncus murinus,https://www.iucnredlist.org/species/41440/22287830
Suncus stoliczkanus,https://www.iucnredlist.org/species/41441/22288889
Suncus varilla,https://www.iucnredlist.org/species/41442/22288989
Sylvisorex granti,https://www.iucnredlist.org/species/41443/22291731
Sylvisorex johnstoni,https://www.iucnredlist.org/species/41444/22291821
Sylvisorex lunaris,https://www.iucnredlist.org/species/41445/22291627
Suncus megalura,https://www.iucnredlist.org/species/41446/22288732
Crocidura nigripes,https://www.iucnredlist.org/species/41447/22301211
Diplomesodon pulchellus,https://www.iucnredlist.org/species/41448/115186837
Scutisorex somereni,https://www.iucnredlist.org/species/41449/166519064
Anourosorex squamipes,https://www.iucnredlist.org/species/41450/115186957
Blarina brevicauda,https://www.iucnredlist.org/species/41451/115187102
Blarina carolinensis,https://www.iucnredlist.org/species/41452/115187223
Blarina hylophaga,https://www.iucnredlist.org/species/41453/115187348
Megasorex gigas,https://www.iucnredlist.org/species/41454/22319710
Nectogale elegans,https://www.iucnredlist.org/species/41455/22319497
Notiosorex crawfordi,https://www.iucnredlist.org/species/41456/115187458
Condylura cristata,https://www.iucnredlist.org/species/41458/115187740
Euroscaptor grandis,https://www.iucnredlist.org/species/41459/22320623
Euroscaptor klossi,https://www.iucnredlist.org/species/41460/115187862
Euroscaptor longirostris,https://www.iucnredlist.org/species/41461/22320106
Euroscaptor micrura,https://www.iucnredlist.org/species/41462/22320005
Mogera insularis,https://www.iucnredlist.org/species/41463/22323693
Mogera imaizumii,https://www.iucnredlist.org/species/41465/22323581
Mogera robusta,https://www.iucnredlist.org/species/41466/22323489
Mogera wogura,https://www.iucnredlist.org/species/41467/22323418
Neurotrichus gibbsii,https://www.iucnredlist.org/species/41468/115188045
Parascalops breweri,https://www.iucnredlist.org/species/41469/115188181
Parascaptor leucura,https://www.iucnredlist.org/species/41470/22322993
Scalopus aquaticus,https://www.iucnredlist.org/species/41471/115188304
Scapanulus oweni,https://www.iucnredlist.org/species/41472/115188420
Scapanus latimanus,https://www.iucnredlist.org/species/41473/115188559
Scapanus orarius,https://www.iucnredlist.org/species/41474/115188698
Scapanus townsendii,https://www.iucnredlist.org/species/41475/22322352
Scaptochirus moschatus,https://www.iucnredlist.org/species/41476/115188844
Scaptonyx fusicaudus,https://www.iucnredlist.org/species/41477/22322866
Talpa altaica,https://www.iucnredlist.org/species/41478/22321277
Talpa caeca,https://www.iucnredlist.org/species/41479/2953438
Talpa occidentalis,https://www.iucnredlist.org/species/41483/2953593
Talpa romana,https://www.iucnredlist.org/species/41484/2953688
Talpa stankovici,https://www.iucnredlist.org/species/41485/2953771
Uropsilus andersoni,https://www.iucnredlist.org/species/41486/22321699
Uropsilus gracilis,https://www.iucnredlist.org/species/41487/22321800
Dymecodon pilirostris,https://www.iucnredlist.org/species/41488/22323252
Urotrichus talpoides,https://www.iucnredlist.org/species/41489/22323186
Dendrogale murina,https://www.iucnredlist.org/species/41490/22278606
Ptilocercus lowii,https://www.iucnredlist.org/species/41491/229799507
Tupaia belangeri,https://www.iucnredlist.org/species/41492/229775933
Tupaia dorsalis,https://www.iucnredlist.org/species/41493/22280298
Tupaia gracilis,https://www.iucnredlist.org/species/41495/115189017
Tupaia javanica,https://www.iucnredlist.org/species/41496/22280464
Tupaia minor,https://www.iucnredlist.org/species/41497/229537130
Tupaia montana,https://www.iucnredlist.org/species/41498/22279521
Tupaia picta,https://www.iucnredlist.org/species/41499/22279973
Tupaia splendidula,https://www.iucnredlist.org/species/41500/22279827
Tupaia tana,https://www.iucnredlist.org/species/41501/229492631
Galeopterus variegatus,https://www.iucnredlist.org/species/41502/10479343
Ochotona turuchanensis,https://www.iucnredlist.org/species/41503/45194115
Orycteropus afer,https://www.iucnredlist.org/species/41504/21286437
Caenolestes fuliginosus,https://www.iucnredlist.org/species/41506/22179949
Lestoros inca,https://www.iucnredlist.org/species/41507/22179769
Antechinus swainsonii,https://www.iucnredlist.org/species/41508/21946313
Sminthopsis granulipes,https://www.iucnredlist.org/species/41509/21948474
Sminthopsis griseoventer,https://www.iucnredlist.org/species/41510/21948615
Potorous tridactylus,https://www.iucnredlist.org/species/41511/166499137
Notamacropus eugenii,https://www.iucnredlist.org/species/41512/21953803
Macropus giganteus,https://www.iucnredlist.org/species/41513/21952954
Petrogale godmani,https://www.iucnredlist.org/species/41514/21954814
